id,name,assoc_names,original_langauge,authors,genres,tags,start_year,licensed,original_publisher,english_publisher,complete_original,chapters_original_current,complete_translated,chapter_latest_translated,release_freq,activity_week_rank,activity_month_rank,activity_all_time_rank,on_reading_lists,reading_list_month_rank,reading_list_all_time_rank,rating,rating_votes,related_series_ids,recommended_series_ids,recommendation_list_ids
24113,Physician’s Odyssey,['妙医鸿途'],chinese,"['smoking pipe bro', '烟斗老哥']","['action', 'comedy', 'harem', 'romance', 'seinen', 'shounen', 'wuxia']","['adultery', 'arrogant characters', 'beautiful female lead', 'calm protagonist', 'doctors', 'handsome male lead', 'healers', 'male protagonist', 'medical knowledge', 'modern day', 'netori', 'pharmacist', 'racism', 'wealthy characters']",2016,True,zongheng,wuxiaworld,False,2266 chapters,False,c624,0.5,444,426,1053,1077,399,2949,2.8,78,,"[19736, 21364, 25694]",[3261]
20353,Precisely In Love With You,['就是愛上你'],chinese,['莫縈'],"['josei', 'romance']","['female protagonist', 'modern day']",2018,False,jjwxc,,True,83 chapters,False,c56,4.8,1689,2094,4430,449,2761,4380,3.0,25,,,[907]
14960,Pristine Darkness,"['Love Me if You Dare: Pristine Darkness', '他来了请闭眼之暗粼']",chinese,"['ding mo', '丁墨']","['josei', 'mystery', 'psychological', 'romance']","['beautiful female lead', 'clever protagonist', 'comedic undertone', 'crime', 'female protagonist', 'handsome male lead', 'investigations', 'modern day', 'older love interests', 'police', 'protagonist falls in love first', 'quirky characters', 'serial killers']",2017,False,baihuazhou literature and art publishing house,,True,135 chapters,False,c111,6.6,2356,2512,3030,1270,2723,2673,4.1,35,"[2752, 3184, 3255, 3527, 4035]","[12988, 342, 7989, 20348]","[9632, 8284, 7819, 7734, 7713]"
15112,Quick Transmigration Cannon Fodder’s Record of Counterattacks,"['Ning Shu', '快穿之炮灰女配逆袭记']",chinese,"['hen shi jiao qing', '很是矫情']","['action', 'adventure', 'comedy', 'fantasy', 'gender bender', 'josei', 'martial arts', 'sci-fi']","['adapted to manhua', 'ancient china', 'apocalypse', 'appearance changes', 'artificial intelligence', 'beautiful female lead', 'bullying', 'calm protagonist', 'clever protagonist', 'cultivation', 'episodic', 'famous protagonist', 'female protagonist', 'ghosts', 'hackers', 'hard-working protagonist', 'hated protagonist', 'interdimensional travel', 'modern day', 'modern knowledge', 'multiple realms', 'parody', 'proactive protagonist', 'revenge', 'ruthless protagonist', 'scientists', 'special abilities', 'system administrator', 'time skip', 'unlucky protagonist', 'virtual reality', 'weak to strong', 'wealthy characters', 'world hopping', 'world travel', 'zombies']",2014,,qidian,,False,4345,False,c1036-1039,2.3,272,186,202,5903,192,457,4.4,634,,"[13943, 15354, 15326, 16106, 3453, 15005]","[9914, 9765, 9515, 9437, 8680]"
17752,Quick Transmigration: Face Slapping The Second Female Lead,['快穿系统：打脸女配啪啪啪'],chinese,['月土月土'],"['action', 'adventure', 'comedy', 'romance', 'sci-fi', 'shoujo', 'supernatural', 'xianxia']","['appearance changes', 'betrayal', 'calm protagonist', 'clever protagonist', 'cold protagonist', 'cute protagonist', 'dense protagonist', 'devoted love interests', 'episodic', 'female protagonist', 'game elements', 'handsome male lead', 'interdimensional travel', 'love interest falls in love first', 'male yandere', 'multiple realms', 'multiple reincarnated individuals', 'possessive characters', 'proactive protagonist', 'r-15', 'schemes and conspiracies', 'special abilities', 'strong love interests', 'system administrator', 'transmigration', 'world hopping', 'world travel']",,,qidian,,True,1023 chapters,False,c218,4.3,535,623,696,3420,697,1042,4.3,177,,"[15326, 17988, 26337, 26327, 17643, 15354]","[9914, 9765, 9647, 9515, 9437]"
27153,Ranker’s Return,['랭커의 귀환'],korean,"['yeong biram', '영비람']","['action', 'adventure', 'shounen']","['adapted to manhwa', 'beast companions', 'brotherhood', 'famous protagonist', 'game elements', 'game ranking system', 'gamers', 'hiding true abilities', 'hiding true identity', 'male protagonist', 'mmorpg', 'multiple pov', 'overpowered protagonist', 'revenge', 'rich to poor', 'strong to stronger', 'virtual reality']",2016,True,breathe,wuxiaworld,True,938 chapters,False,c129,1.0,83,76,836,1722,69,2171,3.1,80,,"[14190, 12780, 21712, 392, 23907, 5708]","[8899, 8209, 8202, 8109, 7706]"
12780,Reader,['리더'],korean,['chul min kang'],"['action', 'comedy', 'fantasy', 'sci-fi', 'shounen']","['adapted to manhwa', 'books', 'bookworm', 'carefree protagonist', 'cheats', 'clever protagonist', 'game elements', 'grinding', 'hard-working protagonist', 'level system', 'library', 'loner protagonist', 'magic', 'male protagonist', 'mmorpg', 'modern day', 'overpowered protagonist', 'underestimated protagonist', 'virtual reality']",2016,False,golem factory,,True,551 chapters,False,c98,3.1,19,13,421,5678,18,491,4.2,329,,"[28699, 11868, 4342, 9072, 15140]","[9918, 9647, 9413, 9208, 9140]"
24685,Rebirth of a Counterattack: Godly Doctor Shizi Fei,['重生逆襲：神醫世子妃'],chinese,"['xiao xiao mutong', '小小牧童']","['historical', 'romance']","['female protagonist', 'medical knowledge', 'transmigration']",,,xxsy,,True,1869 chapters,False,c81 part2,1.1,977,979,2473,761,726,3491,2.9,28,,"[9686, 16373, 10746, 7859, 7934, 9599]",[7719]
17916,Rebirth of a Fashionista: This Life Is Soo Last Season,['重生之时尚女王'],chinese,"['busy beans', '豆子很忙']","['romance', 'slice of life']","['appearance changes', 'beautiful female lead', 'blackmail', 'calm protagonist', 'celebrities', 'charismatic protagonist', 'charming protagonist', 'determined protagonist', 'female protagonist', 'handsome male lead', 'hard-working protagonist', 'kidnappings', 'love interest falls in love first', 'models', 'modern day', 'poor to rich', 'pragmatic protagonist', 'previous life talent', 'reincarnation', 'revenge', 'r*pe', 'showbiz', 'sudden wealth', 'transmigration']",2016,True,17k,wuxiaworld,True,406 chapters,False,c209,0.6,164,204,1297,1761,168,2135,3.8,87,,"[28376, 15569, 17700, 15256, 17918, 18891]","[8542, 5690, 2111, 590]"
16188,Rebirth of the Tyrant’s Pet: Regent Prince is too Fierce,['重生霸宠：摄政王爷太凶猛'],chinese,"['fēng yǔ zìrán', '风与自然']","['drama', 'josei', 'psychological', 'romance']","['adapted to manhua', 'age progression', 'age regression', 'ancient china', 'beautiful female lead', 'female protagonist', 'handsome male lead', 'incest', 'love interest falls in love first', 'male yandere', 'modern knowledge', 'multiple pov', 'possessive characters', 'power struggle', 'protagonist strong from the start', 'reincarnation', 'reverse harem', 'royalty', 'sadistic characters', 'second chance', 'siblings not related by blood', 'strong to stronger', 'transmigration']",2017,False,jingyu,,True,980 chapters,False,c307,2.1,253,242,384,5682,332,490,4.1,266,,"[8315, 18891, 4841, 20543, 8696, 7341]","[9939, 9350, 9339, 9146, 9033]"
29824,Rebirth to Eighties: Shrewd Little Wife,['重生八零：泼辣小媳妇'],chinese,"['zhao zhao', '昭昭']","['drama', 'josei', 'romance', 'school life', 'shoujo']","['academy', 'business management', 'family conflict', 'female protagonist', 'handsome male lead', 'hard-working protagonist', 'love interest falls in love first', 'modern day', 'poor protagonist', 'poor to rich', 'second chance']",,False,iqiyi,,False,775,False,c3,5.3,942,1282,5716,174,4041,5754,3.9,10,,,
27712,Reborn as a Transcendent,"['Wǒ Zhuǎnshēng Jiù Chāo Shén', '我转生就超神']",chinese,"['fēng huā', 'mad flower', '疯花']","['action', 'adventure', 'fantasy', 'gender bender', 'harem', 'yuri']","['female protagonist', 'lucky protagonist', 'male to female', 'mmorpg', 'second chance', 'strong to stronger', 'virtual reality']",2019,False,sfacg,,False,600,False,c28,3.3,509,381,2480,809,469,3395,3.9,50,,"[19910, 27450, 421, 27464, 3175, 4478]","[7401, 114]"
28762,Reborn as the Spirit King,"['RSK', '환생했더니 정령군주']",korean,"['yoon shin hyun', '윤신현']","['action', 'adventure', 'fantasy']","['elemental magic', 'male protagonist', 'protagonist strong from the start', 'spirits', 'summoning magic', 'transmigration']",,,kw books,,True,350 chapters,False,c11 part3,1.3,327,294,2620,730,280,3588,3.9,25,,[640],"[9647, 8999, 8832, 7706]"
28135,Reborn Lady: Unparalleled Daughter of Concubine,['重生之庶女无双'],chinese,"['shi xia', '拾夏\xa0']",['romance'],"['ancient times', 'female protagonist', 'love interest falls in love first', 'reincarnation', 'strategic battles', 'strong love interests']",2020,True,zongheng,tapread,False,129,False,c78,1.1,1571,1477,4615,354,1445,4778,2.9,17,,"[16169, 8696]",
26380,Recapture the Entertainment Industry,['重征娱乐圈[重生]'],chinese,['缘何故'],"['drama', 'romance', 'shounen ai']","['calm protagonist', 'clever protagonist', 'devoted love interests', 'hard-working protagonist', 'love interest falls in love first', 'modern day', 'power couple', 'reincarnation', 'second chance', 'secret relationship', 'showbiz', 'smart couple']",2014,,jjwxc,,True,105 chapters,False,c21,2.2,678,675,2980,979,690,3112,4.0,45,,"[21596, 15359, 17248, 15534, 20793, 26947]","[9647, 9139, 6110, 4232, 2925]"
11451,Red Packet Server,"['RPS', '超级红包群']",chinese,"['zhi xin', '知新']","['harem', 'tragedy', 'xuanhuan']","['adopted children', 'arrogant characters', 'beautiful female lead', 'betrayal', 'celebrities', 'character growth', 'chat rooms', 'cheats', 'cooking', 'cultivation', 'demons', 'early romance', 'eye powers', 'famous protagonist', 'fast cultivation', 'fast learner', 'firearms', 'game elements', 'ghosts', 'goddesses', 'gods', 'handsome male lead', 'hell', 'immortals', 'jack of all trades', 'love interest falls in love first', 'lucky protagonist', 'male protagonist', 'medical knowledge', 'modern day', 'modern knowledge', 'multiple realms', 'older love interests', 'past plays a big role', 'perverted protagonist', 'polygamy', 'poor to rich', 'popular love interests', 'r*pe', 'ruthless protagonist', 'singers', 'slow growth at start', 'special abilities', 'tsundere', 'underestimated protagonist', 'weak to strong']",2016,True,ireader,volare novels,False,2671 chapters,False,c1009,1.0,653,636,196,5513,712,520,3.3,534,,"[6007, 6842, 9421, 5256, 14897, 8037]","[6922, 3261]"
30291,Refuse to Marry the Demon Emperor: Lure and Pamper the Adorkable Concubine,['拒嫁魔帝：诱宠呆萌妃'],chinese,['叶轻轻'],"['action', 'comedy', 'drama', 'fantasy', 'xianxia']","['calm protagonist', 'cultivation', 'demon lord', 'female protagonist', 'godly powers', 'handsome male lead', 'soul power', 'spirit users', 'transmigration']",2017,False,yunqi,,True,,False,c2,3.0,2000,1624,6041,115,5712,6165,2.3,3,,,
24892,Regressor Instruction Manual,"['HSS', 'hwegwija sayongsolmyongso', '회귀자 사용설명서']",korean,['흙수저'],"['action', 'adventure', 'comedy', 'fantasy']","['brotherhood', 'clever protagonist', 'cunning protagonist', 'depictions of cruelty', 'friendship', 'game elements', 'loyal subordinates', 'male protagonist', 'manipulative characters', 'monsters', 'multiple pov', 'multiple transported individuals', 'politics', 'second chance', 'sword and magic', 'transported to another world', 'weak protagonist', 'yandere']",2017,False,kw books,,True,950 chapters,False,c3,79.7,3777,2412,4726,497,5062,4222,4.2,33,,"[17672, 22368, 18721, 18089]","[8832, 5484, 3591, 2440, 2116]"
29409,Reincarnated as a Villain That was Killed Before the Game Starts,"[""I've Been Reincarnated as a Villain From an Otome Game That was Killed Before the Main Story"", '本編前に殺されている乙女ゲームの悪役に転生しました']",japanese,"['sorano chiharu', '空乃智春']","['comedy', 'fantasy', 'harem', 'romance', 'shoujo']","['beastkin', 'beasts', 'beautiful female lead', 'female protagonist', 'love triangles', 'male yandere', 'otome game', 'overpowered protagonist', 'reincarnated in a game world', 'reincarnation', 'reverse harem', 'shotacon', 'yandere']",2015,False,syosetu,,True,,False,c29.2,0.9,366,316,3059,836,393,3353,3.6,29,,"[23704, 28153, 30265, 30232, 29934]","[9935, 9712, 9208, 9132, 8589]"
20348,Reincarnation – Lord is Extremely Hardcore,"['温柔的刃', '重生之爷太狂妄了', '重生之爷太重口了']",chinese,['黑心蘋果'],"['drama', 'horror', 'josei', 'mature', 'mystery', 'psychological', 'romance', 'school life']","['beautiful female lead', 'charming protagonist', 'complex family relationships', 'crime', 'criminals', 'devoted love interests', 'dolls/puppets', 'female protagonist', 'first love', 'genius protagonist', 'gore', 'handsome male lead', 'love interest falls in love first', 'male yandere', 'manipulative characters', 'modern day', 'murders', 'obsessive love', 'power couple', 'psychopaths', 'reincarnation', 'revenge', 'second chance', 'secretive protagonist', 'serial killers', 'sister complex', 'slow romance', 'smart couple', 'student council', 'thriller', 'tragic past', 'twisted personality', 'yandere']",,False,xxsy,,True,227,False,c73 part2,3.3,602,486,1054,2364,503,1629,4.0,124,,"[20363, 9109, 2319, 7497, 8074, 13246]","[8295, 7734, 7433, 7256, 7179]"
20363,Return of the Female Knight,['돌아온 여기사'],korean,"['lee halin', '이하린']","['action', 'drama', 'fantasy', 'josei', 'mature', 'romance']","['beautiful female lead', 'calm protagonist', 'death of loved ones', 'dense protagonist', 'determined protagonist', 'doting older siblings', 'dragons', 'european ambience', 'familial love', 'fantasy world', 'female protagonist', 'handsome male lead', 'hard-working protagonist', 'hiding true abilities', 'knights', 'love interest falls in love first', 'maids', 'marriage of convenience', 'master-servant relationship', 'nobles', 'possessive characters', 'proactive protagonist', 'prophecies', 'reincarnation', 'revenge', 'royalty', 'second chance', 'siblings', 'sword wielder', 'younger sisters']",2018,True,fioret,,True,7 volumes,False,c306,1.3,65,103,298,8056,112,243,4.1,243,,"[26327, 26337, 26527, 11667, 28164, 27280]","[9817, 9718, 9623, 9589, 9514]"
27234,Revenge of the Sixth Young Lady,['娇女谋略'],chinese,"['lian shuang', '帘霜']",['romance'],"['beautiful female lead', 'cold love interests', 'female protagonist', 'revenge', 'strategic battles']",2020,True,zongheng,tapread,True,967,False,c42,2.9,1850,2293,4295,213,2749,5489,3.1,14,,,
30420,Reversing Life With Legendary Skills!,['전설 스킬로 인생역전!'],korean,['ye sung'],"['action', 'adventure', 'fantasy', 'sci-fi']","['accelerated growth', 'adventurers', 'betrayal', 'calm protagonist', 'caring protagonist', 'dungeons', 'game elements', 'game ranking system', 'gate to another world', 'grinding', 'guilds', 'level system', 'male protagonist', 'near-death experience', 'personality changes', 'strong to stronger', 'weak to strong']",2019,,kw books,,True,166 chapters,False,c4,0.8,2000,871,5111,219,2861,5450,4.1,15,,"[7206, 30470]",
30464,Roxenia,,thai,['minikikaboo'],"['adventure', 'comedy', 'fantasy', 'gender bender', 'romance', 'supernatural']","['curses', 'demons', 'dragons', 'elemental magic', 'goddesses', 'gods']",2016,,sataporn books,,True,,False,v1c2,1.0,2000,2728,6705,76,5714,6419,4.0,2,,,
30209,S Rank Boukensha de aru Ore no Musume-tachi wa Juudo no Father Con deshita,"['My Daughters The S-Rank Adventurers Had Severe Father-Con', 'Sランク冒険者である俺の娘たちは重度のファザコンでした']",japanese,"['tomohashi kametsu', '友橋かめつ']","['adventure', 'comedy', 'fantasy', 'harem', 'shounen']","['adapted to manga', 'adopted children', 'adventurers', 'cute children', 'guilds', 'magic', 'male protagonist', 'management', 'parent complex', 'single parent', 'sword and magic', 'sword wielder']",2019,,syosetu,,False,43 chapters,False,c5,1.4,2000,594,4621,392,1502,4613,3.8,18,,"[16868, 4230, 17426, 24352]",
23312,She Become Sweet and Cuddly,['她变得又撩又甜'],chinese,"['zǐ qīng yōu', '紫青悠']","['drama', 'josei', 'romance', 'slice of life']","['amnesia', 'beautiful female lead', 'childcare', 'couple growth', 'cute children', 'devoted love interests', 'doting love interests', 'familial love', 'family', 'female protagonist', 'handsome male lead', 'love interest falls in love first', 'marriage', 'modern day', 'unconditional love']",2019,,jjwxc,,True,59 chapters,False,c47,8.4,243,203,1096,3707,391,939,4.4,174,,"[22184, 25358, 21888, 23807, 21032, 28376]","[9914, 9300, 9063, 8848, 8572]"
27190,She Retaliated Because Her Entire Family Was Wrongfully Executed. And Thoroughly at That!,"['Mujitsu no Tsumi de Ichizoku Morotomo Shokeisareta node Yomigaette Houfuku Shimashita. Sore wa Mou Tetteiteki ni!!', '無実の罪で一族もろとも処刑されたので甦って報復しました。それはもう徹底的に！！']",japanese,"['yatogi', 'やとぎ']","['fantasy', 'horror']","['broken engagement', 'dark', 'female protagonist', 'gore', 'revenge', 'zombies']",2018,,alpha polis,,True,49 chapters,False,c17,6.1,604,561,2646,837,695,3351,4.0,39,,[27865],"[7839, 4334]"
